,CGA,students
4384,2.715,54422365
4385,2.588,54423958
4386,3.545,54424495
4387,3.245,54425167
4388,2.776,54425379
4389,3.253,54426935
4390,3.683,54427293
4391,2.213,54427632
4392,3.025,54429033
4393,2.729,54429469
4394,2.876,54429861
4395,1.645,54430137
4396,2.016,54431132
4397,2.294,54431940
4398,3.187,54433076
4399,3.622,54433244
4400,3.253,54433864
4401,1.773,54434297
4402,2.933,54434729
4403,3.223,54436800
4404,2.943,54437131
4405,4.028,54437222
4406,2.979,54438034
4407,3.3,54439157
4408,2.718,54440447
4409,3.217,54442272
4410,1.921,54444773
4411,1.804,54449723
4412,3.108,54451302
4413,2.002,54452629
4414,2.5,54453462
4415,2.37,54453594
4416,3.129,54453792
4417,2.547,54457421
4418,2.667,54458024
4419,3.055,54458723
4420,3.505,54460453
4421,2.765,54460857
4422,3.483,54460973
4423,3.542,54462225
4424,2.478,54462895
4425,3.378,54464475
4426,2.83,54464881
4427,3.706,54465473
4428,3.209,54467314
4429,2.878,54467808
4430,3.141,54468129
4431,1.277,54469263
4432,2.203,54470385
4433,2.794,54471190
4434,3.868,54472034
4435,2.794,54472149
4436,2.694,54473565
4437,2.555,54473626
4438,3.221,54473708
4439,3.611,54474375
4440,3.572,54474696
4441,3.188,54474902
4442,3.543,54476209
4443,2.65,54476608
4444,2.573,54477655
4445,2.359,54478213
4446,3.069,54479066
4447,3.963,54479184
4448,1.418,54479225
4449,3.035,54481070
4450,3.085,54482101
4451,3.276,54483388
4452,2.762,54484002
4453,3.197,54485893
4454,2.366,54486981
4455,3.757,54487501
4456,3.492,54490207
4457,2.263,54490274
4458,2.351,54491124
4459,2.367,54491424
4460,2.124,54493354
4461,2.856,54493380
4462,3.609,54494032
4463,3.157,54494476
4464,3.238,54497116
4465,3.051,54497903
4466,3.003,54499183
4467,2.948,54501512
4468,3.617,54501923
4469,2.297,54505495
4470,2.633,54506002
4471,3.481,54506940
4472,3.67,54507474
4473,3.121,54509976
4474,3.979,54510367
4475,2.869,54510546
4476,2.847,54511050
4477,3.143,54511318
4478,2.757,54512803
4479,3.024,54514816
4480,3.09,54515317
4481,3.895,54515935
4482,1.731,54515963
4483,2.475,54515994
4484,2.797,54516018
4485,1.579,54517615
4486,2.215,54517879
4487,2.477,54517913
4488,2.725,54518012
4489,4.015,54518943
4490,3.066,54519965
4491,2.319,54521162
4492,3.095,54524674
4493,3.421,54525290
4494,2.899,54525377
4495,2.454,54526800
4496,2.53,54527890
4497,1.633,54528011
4498,1.95,54529289
4499,2.894,54529927
4500,2.079,54530603
4501,2.11,54532285
4502,3.058,54533870
4503,2.505,54533913
4504,2.498,54534480
4505,3.016,54535723
4506,3.295,54540168
4507,2.741,54540610
4508,3.023,54540778
4509,2.733,54542120
4510,3.761,54542439
4511,3.001,54543497
4512,2.764,54544732
4513,1.994,54545328
4514,2.183,54545745
4515,4.062,54546167
4516,3.246,54547440
4517,3.246,54548129
4518,2.54,54550692
4519,3.39,54550852
4520,3.271,54551225
4521,2.888,54551309
4522,3.377,54553091
4523,2.672,54553990
4524,2.842,54554625
4525,3.009,54555874
4526,2.872,54556157
4527,2.903,54556178
4528,2.638,54557615
4529,3.421,54558514
4530,3.129,54559772
4531,2.152,54560886
4532,3.513,54562063
4533,3.408,54563035
4534,2.684,54564806
4535,3.006,54565011
4536,2.462,54565042
4537,2.975,54565865
4538,3.794,54566068
4539,2.604,54566622
4540,2.54,54568774
4541,2.069,54569648
4542,3.362,54569798
4543,2.399,54571886
4544,2.655,54572263
4545,3.558,54572593
4546,2.481,54575159
4547,3.15,54575847
4548,2.386,54576496
4549,2.444,54576603
4550,1.458,54576911
4551,2.713,54577414
4552,2.54,54580258
4553,2.858,54582307
4554,2.489,54583278
4555,2.377,54583520
4556,3.04,54583854
4557,3.071,54585139
4558,3.058,54586317
4559,2.94,54591161
4560,2.336,54591986
4561,3.15,54592167
4562,3.278,54592988
4563,3.662,54593778
4564,2.084,54594989
4565,3.761,54595379
4566,2.692,54597553
4567,3.347,54598997
4568,4.174,54602902
4569,3.658,54603319
4570,2.776,54604399
4571,2.791,54605827
4572,3.847,54606892
4573,2.52,54607392
4574,2.771,54608028
4575,2.831,54610684
4576,3.698,54611006
4577,2.381,54612258
4578,3.231,54614121
4579,2.618,54614143
4580,2.123,54615914
4581,2.534,54616813
4582,2.647,54619171
4583,1.762,54619570
4584,2.668,54621001
4585,2.748,54621626
4586,2.96,54624766
4587,2.848,54625529
4588,2.889,54626986
4589,2.017,54629994
4590,3.34,54630343
4591,2.533,54630565
4592,3.05,54631356
4593,3.446,54632295
4594,2.702,54632376
4595,3.391,54637198
4596,2.389,54638682
4597,3.04,54639568
4598,2.88,54640916
4599,2.646,54640931
4600,1.746,54640989
4601,2.616,54642369
4602,2.796,54642715
4603,2.791,54643092
4604,1.995,54644721
4605,3.922,54646560
4606,2.388,54649449
4607,2.666,54650818
4608,3.445,54651782
4609,2.022,54651855
4610,3.056,54652232
4611,2.833,54652960
4612,2.62,54653425
4613,3.824,54654197
4614,2.652,54655296
4615,2.629,54655665
4616,2.592,54658095
4617,4.05,54659526
4618,0.909,54659826
4619,2.554,54660805
4620,2.395,54661585
4621,2.272,54663776
4622,2.529,54663872
4623,2.425,54663893
4624,2.603,54665167
4625,1.782,54665844
4626,2.661,54666685
4627,2.777,54667468
4628,2.225,54668123
4629,2.003,54670126
4630,2.357,54671109
4631,2.011,54671128
4632,2.706,54671216
4633,2.552,54672066
4634,3.24,54672832
4635,3.475,54673479
4636,3.047,54676822
4637,2.75,54677479
4638,2.916,54678075
4639,3.289,54678857
4640,3.809,54679070
4641,2.687,54679132
4642,2.47,54679748
4643,2.73,54681420
4644,3.33,54681757
4645,2.155,54681845
4646,2.701,54681878
4647,2.196,54682779
4648,2.465,54685568
4649,2.769,54686135
4650,2.436,54687113
4651,2.225,54687577
4652,2.722,54688223
4653,2.203,54689102
4654,2.633,54689776
4655,2.261,54690572
4656,2.443,54690583
4657,2.067,54691336
4658,2.945,54691377
4659,2.485,54691843
4660,3.282,54693597
4661,2.733,54694026
4662,3.15,54694476
4663,2.528,54694691
4664,2.455,54696507
4665,3.924,54696980
4666,3.981,54697279
4667,2.352,54698273
4668,3.374,54699128
4669,2.93,54699481
4670,2.74,54702634
4671,2.041,54704714
4672,2.061,54705529
4673,3.331,54706276
4674,3.247,54707278
4675,2.329,54708006
4676,2.388,54708653
4677,3.18,54712906
4678,3.691,54714479
4679,2.455,54714732
4680,3.51,54716571
4681,2.166,54717256
4682,2.943,54718109
4683,2.778,54718700
4684,3.37,54718740
4685,2.468,54722938
4686,2.108,54723432
4687,3.999,54725081
4688,3.164,54727663
4689,2.586,54727764
4690,2.917,54728988
4691,2.375,54729469
4692,2.512,54729679
4693,2.99,54730030
4694,3.073,54731499
4695,2.685,54732230
4696,2.476,54739605
4697,1.679,54739669
4698,3.228,54741065
4699,2.68,54743358
4700,2.016,54744148
4701,3.441,54746987
4702,2.757,54748731
4703,2.562,54750259
4704,2.871,54752541
4705,3.03,54752990
4706,2.511,54753395
4707,2.733,54753872
4708,2.454,54754509
4709,3.4,54754577
4710,1.825,54754762
4711,2.655,54755297
4712,3.016,54755686
4713,3.39,54756782
4714,3.413,54756867
4715,2.851,54756934
4716,2.416,54757959
4717,3.114,54758370
4718,2.687,54758788
4719,2.467,54759467
4720,3.016,54760213
4721,3.594,54760514
4722,2.661,54760764
4723,2.682,54761757
4724,3.314,54761970
4725,2.897,54762195
4726,3.167,54762393
4727,1.992,54762396
4728,1.375,54764746
4729,1.941,54766351
4730,2.096,54768175
4731,2.999,54773476
4732,3.369,54775122
4733,3.356,54776011
4734,2.763,54776174
4735,3.183,54776598
4736,3.153,54776873
4737,3.147,54778362
4738,2.579,54778738
4739,3.189,54778800
4740,2.727,54779039
4741,3.148,54779340
4742,1.475,54781027
4743,2.816,54781521
4744,3.182,54781536
4745,3.888,54781748
4746,2.759,54782535
4747,2.365,54783038
4748,2.915,54784243
4749,3.226,54784332
4750,2.645,54785154
4751,3.098,54785373
4752,2.534,54785605
4753,2.285,54785854
4754,2.372,54790581
4755,2.229,54790804
4756,2.684,54790882
4757,3.781,54791642
4758,4.075,54791779
4759,2.092,54792547
4760,2.759,54792687
4761,2.873,54792691
4762,3.276,54793386
4763,2.906,54794045
4764,2.696,54794815
4765,3.694,54795254
4766,4.18,54795793
4767,3.45,54796300
4768,2.919,54796833
4769,3.941,54796897
4770,2.887,54797572
4771,3.668,54797602
4772,2.694,54797692
4773,2.375,54797939
4774,3.747,54798476
4775,2.717,54799225
4776,3.591,54799748
4777,3.762,54799926
4778,3.276,54800829
4779,3.313,54802256
4780,2.548,54803128
4781,3.15,54804573
4782,3.74,54804934
4783,3.544,54805596
4784,3.064,54806397
4785,3.276,54807674
4786,2.684,54808279
4787,2.745,54808446
4788,3.227,54808807
4789,1.976,54809631
4790,2.408,54809648
4791,2.661,54810802
4792,3.774,54811037
4793,3.46,54814041
4794,2.365,54817452
4795,2.863,54818993
4796,2.544,54819242
4797,3.714,54820596
4798,2.834,54822235
4799,3.649,54823601
4800,3.529,54824390
4801,3.661,54824796
4802,3.348,54826420
4803,3.833,54826485
4804,2.626,54827287
4805,3.192,54827336
4806,3.035,54828247
4807,3.127,54828270
4808,3.056,54829085
4809,3.435,54829101
4810,3.607,54829432
4811,2.532,54832607
4812,3.044,54833091
4813,3.293,54839385
4814,3.561,54840310
4815,3.02,54840457
4816,2.907,54842836
4817,3.727,54843034
4818,2.496,54843159
4819,3.02,54844728
4820,2.979,54845075
4821,2.946,54846135
4822,3.448,54846644
4823,3.841,54847165
4824,2.964,54847495
4825,2.691,54849091
4826,2.849,54849124
4827,2.245,54849496
4828,3.608,54849588
4829,3.093,54851064
4830,3.059,54851114
4831,2.167,54852122
4832,3.363,54852305
4833,3.369,54853023
4834,2.726,54853303
4835,2.112,54853712
4836,3.346,54856029
4837,2.724,54857542
4838,3.973,54857834
4839,1.94,54858735
4840,3.016,54860028
4841,3.288,54862657
4842,0.888,54862861
4843,2.978,54863559
4844,3.984,54863675
4845,3.84,54863903
4846,2.773,54864247
4847,2.28,54865325
4848,3.045,54867572
4849,3.258,54867611
4850,3.452,54868782
4851,2.686,54870039
4852,2.838,54870259
4853,2.908,54872095
4854,2.697,54872738
4855,2.668,54874204
4856,2.298,54874326
4857,2.978,54875134
4858,3.815,54875598
4859,2.856,54875672
4860,2.528,54877242
4861,2.704,54877927
4862,2.724,54879062
4863,3.178,54879175
4864,2.909,54879433
4865,2.924,54879490
4866,3.175,54885780
4867,2.876,54886291
4868,3.776,54887682
4869,3.367,54888083
4870,3.694,54888168
4871,2.866,54888473
4872,3.325,54888657
4873,2.783,54888777
4874,3.783,54889201
4875,2.758,54890367
4876,2.126,54891087
4877,4.084,54891817
4878,2.392,54894221
4879,2.706,54895578
4880,2.8,54898349
4881,3.858,54899889
4882,2.055,54902931
4883,2.981,54905034
4884,3.607,54905936
4885,3.034,54906745
4886,3.165,54906854
4887,3.58,54908102
4888,2.272,54908749
4889,2.346,54909169
4890,1.885,54909782
4891,2.538,54910413
4892,3.721,54911939
4893,2.782,54912956
4894,2.781,54913305
4895,3.268,54914548
4896,3.023,54914922
4897,3.935,54915037
4898,1.704,54915166
4899,2.797,54915304
4900,3.054,54917883
4901,3.451,54919200
4902,3.418,54919817
4903,3.133,54919952
4904,3.232,54922559
4905,2.925,54922653
4906,2.238,54924840
4907,3.068,54925825
4908,3.623,54926862
4909,1.719,54927306
4910,2.258,54928026
4911,3.157,54928711
4912,2.216,54929287
4913,1.633,54929739
4914,2.845,54930029
4915,2.426,54930204
4916,3.824,54930468
4917,3.532,54931281
4918,3.245,54933449
4919,3.33,54934834
4920,2.387,54934960
4921,3.444,54937141
4922,2.791,54938848
4923,2.631,54939185
4924,2.019,54939612
4925,3.129,54940245
4926,2.503,54944061
4927,3.872,54944942
4928,2.806,54945570
4929,2.855,54947213
4930,2.578,54947584
4931,3.193,54947632
4932,2.473,54947996
4933,1.994,54950561
4934,2.396,54950881
4935,3.97,54951657
4936,2.991,54951740
4937,3.444,54951882
4938,2.876,54952905
4939,3.085,54955984
4940,3.186,54957509
4941,3.631,54958491
4942,3.64,54958863
4943,3.812,54959600
4944,2.903,54961220
4945,2.14,54961557
4946,3.141,54962607
4947,1.87,54962873
4948,2.97,54964225
4949,2.448,54964867
4950,2.974,54964894
4951,1.841,54965848
4952,3.891,54966687
4953,3.621,54967558
4954,3.365,54967828
4955,2.774,54968190
4956,1.942,54968359
4957,2.935,54968820
4958,3.805,54968998
4959,3.8,54969657
4960,1.756,54969741
4961,2.791,54972120
4962,3.627,54972903
4963,2.861,54974652
4964,2.671,54975806
4965,3.018,54975932
4966,1.81,54979247
4967,2.41,54982468
4968,2.693,54982542
4969,3.19,54982831
4970,2.638,54983932
4971,3.83,54984640
4972,2.386,54984739
4973,2.609,54985009
4974,4.15,54985220
4975,1.944,54985389
4976,3.585,54986719
4977,2.676,54990943
4978,4.28,54993021
4979,3.571,54994191
4980,1.921,54995212
4981,2.652,54996130
4982,3.221,54997074
4983,2.544,54997194
4984,2.553,54999641
4985,3.056,55000106
4986,2.213,55000313
4987,3.031,55000344
4988,2.825,55000936
4989,3.103,55001277
4990,3.054,55003912
4991,2.415,55004593
4992,2.686,55006070
4993,3.93,55006623
4994,3.296,55007064
4995,3.121,55007689
4996,3.121,55009892
4997,2.818,55009996
4998,3.251,55010351
4999,3.171,55010748
5000,2.886,55011551
5001,2.735,55013786
5002,3.225,55014602
5003,2.939,55016559
5004,2.848,55016838
5005,3.353,55019123
5006,3.051,55021066
5007,2.685,55022383
5008,2.816,55025343
5009,2.845,55027239
5010,2.778,55028502
5011,3.095,55030973
5012,1.855,55032448
5013,2.642,55032906
5014,2.481,55035501
5015,2.118,55035783
5016,3.263,55036006
5017,2.957,55037713
5018,3.391,55037974
5019,2.656,55038701
5020,3.702,55038830
5021,3.421,55042735
5022,3.01,55044160
5023,3.38,55044745
5024,2.749,55048766
5025,3.634,55049111
5026,2.271,55049497
5027,2.271,55049985
5028,3.667,55050362
5029,2.522,55051098
5030,3.368,55051796
5031,2.837,55052444
5032,2.26,55052674
5033,2.748,55053312
5034,2.726,55053944
5035,3.225,55054429
5036,3.454,55054544
5037,2.481,55055088
5038,2.471,55058811
5039,2.501,55060055
5040,2.571,55060230
5041,2.857,55062569
5042,2.554,55063069
5043,2.651,55064268
5044,3.144,55066325
5045,2.501,55067498
5046,2.914,55067669
5047,3.166,55067807
5048,2.88,55068040
5049,4.11,55068232
5050,2.555,55068356
5051,2.976,55069509
5052,2.579,55069854
5053,2.627,55071897
5054,3.847,55072073
5055,1.945,55074162
5056,2.706,55074165
5057,2.834,55075796
5058,2.463,55075867
5059,3.747,55076924
5060,3.394,55077602
5061,2.842,55078438
5062,2.768,55079301
5063,1.654,55080407
5064,2.461,55081826
5065,2.789,55082892
5066,2.769,55083875
5067,3.583,55086672
5068,3.313,55087455
5069,2.253,55088820
5070,3.258,55089073
5071,3.851,55090248
5072,3.215,55090252
5073,2.61,55092541
5074,2.806,55093782
5075,3.286,55094304
5076,3.234,55095332
5077,3.01,55095424
5078,3.698,55096848
5079,4.032,55097792
5080,3.282,55098448
5081,2.52,55099374
5082,2.339,55102071
5083,2.768,55102142
5084,2.091,55102754
5085,3.184,55105618
5086,2.261,55108822
5087,3.197,55110331
5088,3.223,55110592
5089,2.639,55111172
5090,3.401,55112164
5091,2.903,55112861
5092,1.671,55114057
5093,3.152,55114774
5094,2.553,55117134
5095,2.736,55117215
5096,2.231,55117466
5097,3.444,55117649
5098,1.813,55117934
5099,3.069,55119158
5100,3.276,55119770
5101,2.741,55119803
5102,3.1,55120171
5103,2.81,55122926
5104,1.799,55123280
5105,2.26,55123562
5106,3.964,55128867
5107,3.049,55128893
5108,3.592,55129052
5109,3.024,55129724
5110,3.479,55129809
5111,3.199,55130751
5112,2.209,55132616
5113,3.896,55132958
5114,2.728,55133987
5115,2.004,55135070
5116,2.5,55135091
5117,2.769,55136520
5118,3.691,55137652
5119,2.198,55138888
5120,2.787,55139084
5121,3.136,55139558
5122,2.926,55139928
5123,3.066,55140090
5124,2.969,55141135
5125,2.891,55141156
5126,3.515,55141201
5127,3.709,55141206
5128,2.932,55144506
5129,2.616,55145391
5130,2.615,55148525
5131,1.613,55148583
5132,2.814,55150492
5133,2.38,55150795
5134,3.152,55152334
5135,2.68,55154613
5136,1.946,55155164
5137,2.986,55155617
5138,2.21,55156238
5139,4.175,55156476
5140,3.393,55159665
5141,2.598,55160809
5142,3.548,55161449
5143,2.89,55161869
5144,2.117,55162660
5145,2.262,55165144
5146,3.095,55165946
5147,3.782,55170766
5148,3.807,55170842
5149,3.759,55172329
5150,2.446,55172916
5151,2.465,55174752
5152,2.42,55177856
5153,3.073,55178117
5154,2.845,55179610
5155,2.491,55180293
5156,2.693,55182008
5157,3.55,55182227
5158,2.995,55182320
5159,3.778,55183512
5160,3.051,55185630
5161,3.182,55186447
5162,2.066,55186750
5163,3.281,55186819
5164,3.053,55188039
5165,2.654,55188113
5166,3.126,55188748
5167,2.903,55189883
5168,1.817,55193120
5169,2.336,55193181
5170,2.427,55193331
5171,2.898,55195549
5172,2.536,55196076
5173,2.638,55196623
5174,2.647,55197728
5175,2.998,55198323
5176,3.621,55198360
5177,3.081,55198419
5178,3.086,55198467
5179,2.641,55199790
5180,2.265,55202566
5181,2.131,55203144
5182,1.81,55203634
5183,2.564,55204010
5184,2.885,55205542
5185,2.433,55205662
5186,2.214,55205817
5187,2.99,55206853
5188,2.469,55207567
5189,3.494,55209151
5190,3.391,55209348
5191,2.933,55209585
5192,3.059,55209688
5193,1.595,55211859
5194,2.145,55212148
5195,1.832,55213945
5196,1.6,55215316
5197,2.142,55218367
5198,3.584,55219927
5199,2.92,55220711
5200,3.141,55221401
5201,2.9,55221713
5202,2.764,55223162
5203,3.146,55223930
5204,3.796,55224636
5205,3.298,55226246
5206,2.571,55227336
5207,2.941,55227393
5208,2.967,55228254
5209,2.751,55228948
5210,4.044,55231474
5211,3.468,55231850
5212,2.693,55233994
5213,1.522,55236253
5214,1.7,55236724
5215,2.94,55236935
5216,2.524,55236958
5217,3.326,55237012
5218,2.804,55238162
5219,2.659,55239308
5220,2.485,55239406
5221,2.214,55239527
5222,2.991,55240110
5223,3.314,55242418
5224,3.698,55244130
5225,2.521,55247031
5226,3.281,55247929
5227,1.964,55248055
5228,2.951,55249369
5229,2.347,55249741
5230,2.846,55250130
5231,3.583,55250384
5232,2.866,55250486
5233,3.273,55250746
5234,3.653,55250797
5235,3.522,55251061
5236,2.578,55251079
5237,2.01,55252340
5238,3.195,55252410
5239,3.15,55252543
5240,3.279,55253652
5241,1.989,55254083
5242,2.035,55254118
5243,3.647,55254502
5244,3.859,55255891
5245,2.284,55256430
5246,2.617,55256658
5247,3.34,55259167
5248,2.774,55260472
5249,3.894,55260586
5250,2.423,55260907
5251,1.976,55263065
5252,3.272,55264199
5253,2.035,55266316
5254,2.192,55266535
5255,2.91,55266562
5256,3.12,55267407
5257,2.782,55268052
5258,3.437,55268781
5259,3.444,55269138
5260,2.44,55269970
5261,2.878,55270101
5262,2.916,55270795
5263,2.932,55273755
5264,3.471,55274516
5265,3.079,55275354
5266,3.112,55275541
